,Unnamed: 0,reviews,label,new_label,new_star
3740,3740,네이버 평이 좋다 요가 성비 좋다 제품 인 같다 푹신하다 편하다 소파 아니다 가격 대비 좋다 제품 생각,0,0,5
3741,3741,색상 역시 사진 이랑은 많이 다르다 참고 쿠션 내 알다 하고는 역시 조금 꺼지다 사이즈 그렇게 크다 않다 적당하다,0,0,2
3742,3742,쿠션 감 아주 하드 한편 기사 친절하다 좋다 바닥 면 많이 더럽다 닦다 생,0,0,4
3743,3743,냥 긁다 않다 좋다 색깔 예쁘다 더 쿠션 감 딱딱하다 좋다,0,0,5
3744,3744,배송 무시 제품 너무 물렁하다 금방 꺼지다 같다 앉다 찌 덕 거리 소리 구매 후 회합 니,0,0,2
3745,3745,꺼지다 현상 조금 사용 상 특이점 없다 스크래치 안 가격 대비 좋다,0,0,1
3746,3746,배송비 많이 비싸다 편이 기사 혼자 오다 옮기다,0,0,3
3747,3747,색상 쁘 크기 좋다 근데 가운데 부분 오다 꺼지다,0,0,3
3748,3748,처음 딱딱하다 불편하다 쓰다 보다 쿠셤감 생기다 아쿠아 텍스 고양이 키우다 괜찮다 줄 알다 구멍 슝슝 안 뚫리다 데 없다 가격 배송 기사 친절하다,0,0,1
3749,3749,쿠션 감 생각 보다 많이 딱딱하다 당황 ㅜㅜ 이렇게 딱딱하다 구매 안 텐데 아쉽다,0,0,1
3750,3750,배송 차다 기분 나쁘다 진작 줄 알다 구매 안 같다,0,0,2
3751,3751,생각 보다 사이즈 커서 좋다 저렴하다 가격 편하다 쓰다,0,0,5
3752,3752,무난 특별하다 없다 배송 관련 말 참다,0,0,3
3753,3753,산지 안 실밥 뜯다 더 라고 너무 약하다 문제 실밥 지금 군데 만 뜯다 이렇게 약하다 곳도 금방 뜯다 같다 걱정,0,0,1
3754,3754,ㅋㅋ 처음 높이 쿠션 감 최악 개 쓰레기 같다 달 만에 꺼지다 시작 삐걱 거림 보다 소파 진짜 돈 꼭 직접 앉다 보고 링 싸다 비지 떡 이란 소리 괜히 말 아니다,0,0,1
3755,3755,배송 추석 끼다 주다 받다 받다 부분 생각 보다 도톰하다 앉다 부분 생각 보다 좁다 익숙 지 않다 불편하다 빼다 괜찮다 냄새 갠 추다,0,0,1
3756,3756,오다 우주 만에 받다 배달 민족 대한민국 맞다,0,0,3
3757,3757,고급 지다 없다 성비 괜찮다 지정 배송 안 오다 찔끔 서다,0,0,3
3758,3758,좋다 배송비 너무 비싸다 층 만 원 사다리 차 없이,0,0,3
3759,3759,소파 바느질 부분 엄청 터지다 격싸 서 그냥 쓰다 별로,0,0,2
3760,3760,희망 배송 주문 서로 미루다 취소 니깐 가다 주시 아무튼 너무 마음 안 드네 그렇다 희망 배송 날짜 지정 수 배달 사람 모르다 처리 어이없다,0,0,1
3761,3761,방바닥 까맣다 자꾸 묻다 분 궁금하다,0,0,2
3762,3762,분명 가격 대비 만족하다 상품 이기다 쿠션 꺼지다 어쩔 수 없다 부분 이기다 하지만 ㅠㅠ,0,0,2
3763,3763,배송 너무 느리다 소파 생각 보다 높다 발 뜨다,0,0,2
3764,3764,달 사용 쿠션 감 빨리 꺼지다 같다 저렴하다 그렇다 지다 이쁘다 해,0,0,4
3765,3765,달 사용 후기 벌써 바닥 꺼지다 제품 추천 않다,0,0,3
3766,3766,쿠션 감 딱딱하다 괜찮다 같다,0,0,3
3767,3767,확실하다 신랑 오래 앉다 자리다 꺼지다 시작,0,0,2
3768,3768,생각 보다 딱딱하다 돈 들이다 걸 아쉽다 ㅜㅜ,0,0,3
3769,3769,번 안 소파 꺼지다 너무 안 좋다 소파 구매 말다 절대로,0,0,1
3770,3770,디자인 무난 생각 보다 길다 크다 쿠션 감다 보통 살짝 삐걱 소리 계절 변화 민감하다 가보다,0,0,1
3771,3771,사용 데 문제 없다 쿠션 감 조금 딱딱하다,0,0,1
3772,3772,쓰다 근데 냄새 너무 안 빠지다,0,0,2
3773,3773,생각 보다 많이 딱딱하다 않다 자리다 짧다,0,0,2
3774,3774,너무 오래 걸리다 해외 배송 보다 더 느리다,0,0,2
3775,3775,사이즈 설명 치수 보다 정도 작다,0,0,3
3776,3776,가격 면 다르다 보다 비싸다,0,0,3
3777,3777,가격 알맞다 소파 라고 생각,0,0,4
3778,3778,별로 리뷰 믿다 안 같다,0,0,2
3779,3779,배송 잘 해주다 사용 중,0,0,4
3780,3780,쿠션 감다 괜찮다 편 팔걸이 엉덩이 쿠션 부분 벌써 주름 지다,0,0,3
3781,3781,가격 대비 좋다 적당하다 푹신하다,0,0,5
3782,3782,생각 보다 작다 그리고 스툴 사용 지다 일주일 안 실밥 풀다 그냥 뜯다 버리다 생각 보다 작다 당황 컬러 이쁘다,0,0,1
3783,3783,좋다,0,0,3
3784,3784,달 만에 소파 사망 푹 꺼지다 버리다 덩치 분 금방 꺼지다 ㅜㅜ,0,0,1
3785,3785,딱딱하다 부분 앉다 부분 사용 보다 부드럽다 가요,0,0,3
3786,3786,무겁다 딱딱하다 불편하다,0,0,2
3787,3787,그냥 뭐 그럭저럭 쓸다 만,0,0,3
3788,3788,가격 대비 디자인 좋다,0,0,4
3789,3789,한쪽 금방 커지다 ㅜㅜ,0,0,3
3790,3790,편하다 좋다 같다,0,0,4
3791,3791,고양이 빼앗기다,0,0,3
3792,3792,달 정도 사용 후기 전반 적 모양 만족하다 달 사용 해보다 누우 면 편하다 딱딱하다 사용 안 그리고 달 정도 사용 아직도 냄새 은은하다 나서다 안 빠지다 ㅠㅠ 처음 며칠 모르다 냄새 점점 심해지다 달 정말 고생 아직도 냄새 조금씩 퍼지다 지인 오다 냄새 느끼다 처음 마음 들다 사용 해보다 조금 아쉽다,0,0,1
3793,3793,제품 상품 이미지 비슷하다 가게 대비 정말 괜찮다 제품 고요 사이즈 생각 보다 크다 쿠션 하드 불편하다 느껴지다 않다 정도 고요 앉다 곳 넓다 아이든 좋아하다 전체 적 마음 드네,0,0,4
3794,3794,소파 커버 이벤트 좋다 배송 기사 친절 회사 상담사 그다지 디자인 느낌 화면 같다 급하다 찜 소파 중산 건데 받다 낮다 낮다 목 대고 앉다 건 불가하다 쿠션 하드 편이 오래 유지 력 좋다 소파 귀신 글렀어 여유 푹신하다 소파 더 들이다 생각 블랙 스틸 다리 얄팍하다 모던 소파 어울리다,0,0,5
3795,3795,배송 받다 보다 생각 톤 아니다 조금 실망하다 디자인 예쁘다 마음 들다 착좌감 넘다 전 오래 못 앉다 불편하다 엉덩이 아프다 ㅠㅠ 그래서 별 빼다 배송 기사 정확하다 시간 오다 계단 많다 추가 금 달라,0,0,1
3796,3796,인터넷 구매 내 오랜 고민 많다 구매 후기 도움 색상 사이즈 예상 디자인 소파 같다 느낌 만 지역 배송 점 배송 시간 지정 수 없다 예정 배송 시간 부재 중 전날 밤 시 기사 통화 받다 배송 시간 지정 수 없다 점 별로 상품 대해 선 만족하다,0,0,2
3797,3797,디자인 색상 상품 이미지 그대로 쿠션 감다 예상 보다 더 딱딱하다 적응 새 제품 냄새 나서다 세탁,0,0,3
3798,3798,음 지다 달 지나다 첨 엄청 단단하다 조금씩 쿠션 감 느껴지다 단단하다 좋아하다 데 꺼지다 속도 빠르다 같다 걱정 여하튼 디자인 좋다 여전하다 만족하다,0,0,5
3799,3799,생각 보다 사이즈 굉장하다 크다 쿠션 감다 아주 폭 신한 건 아니다 적당하다 딱딱하다 개인 적 마음 들다,0,0,4
3800,3800,달 조금 넘다 사용 중 쿠션 감다 딱딱하다 편이 오래 앉다 엉덩이 배겨 그래도 디자인 무난 괜찮다,0,0,2
3801,3801,패 브릭 천이 싸다 티 나서다 조금 아쉽다 ㅠㅠ 디자인 이나 사이즈 만족하다,0,0,3
3802,3802,기사 친절하다 가성 비 굿 소파 요크 기도 적당하다 패 브릭 소파 사용 보나 좋다 뻐,0,0,5
3803,3803,친구 집 직접 보고 구매 사이즈 넉넉하다 생활 방수 마음 듭니,0,0,4
3804,3804,컬러 감다 이쁘다 패 브릭 소파 생각 달라지다 듯 세탁 편하다 더 맘 듭니,0,0,4
3805,3805,가격 대비 품질 만족하다 만 쿠션 감다 딱딱하다 데 시간 지나다 적응,0,0,5
3806,3806,쿠션 적당하다 딱딱하다 푹푹 꺼지다 소파 싫다 딱이다 성 비갑,0,0,3
3807,3807,배송 빠르다 사진 보다 실물 설치 더 이쁘다 같다 사용,0,0,5
3808,3808,쓸다 더 마음 듭니 쿠션 감다 너무 푹신하다 않다 더 좋다 같다,0,0,4
3809,3809,디자인 심플 상품 평이 좋다 선택 생각 보다 딱딱하다,0,0,4
3810,3810,똑 떨어지다 디자인 만족하다 조금 높다 감 담 짧다 다리 교체 쓰다 데 만족하다 앉다 보다 눕다 티브이 보기 차다 편하다,0,0,5
3811,3811,디자인 깔끔하다 이쁘다 쿠션 감 전혀 없다 받다 낮다 눕다 좋다 앉다 조금 딱딱하다,0,0,4
3812,3812,색상 화면 동일하다 사이즈 생각 보다 많이 크다,0,0,3
3813,3813,쓸다 지다 달 째 확실하다 면 소재 그렇다 확실하다 구김 많이 가다 금방 흔 소파 같다 ㅠ 관리 어렵다,0,0,4
3814,3814,리뷰 처럼 딱딱하다 배송 빠르다 색깔 어둡다,0,0,4
3815,3815,배송 기사 별로 소파 냄새 조금 심하다,0,0,1
3816,3816,패 브릭 소파 필요하다 구매 튼튼하다 보이 인용 사이즈 적당하다 깔끔하다 패 브릭 이라서 따뜻하다 느낌 들다,0,0,5
3817,3817,아직 못 받다 오늘 받다 기대,0,0,2
3818,3818,생각 보다 색 밝다 맘 들다,0,0,3
3819,3819,달 무난 쓰기 좋다 듯,0,0,4
3820,3820,너무 푹신하다 않다 좋다,0,0,4
3821,3821,너무 딱딱하다 그리고 다리 부분 마룻바닥 찍다 ㅜ 메다 붕 오다 ㅜ 보호 스티커 좋다 스툴 소파 연결 고정 핀 좋다 그냥 볼 땐 예쁘다 앉다 소파 아니다 받다 낮다 딱딱하다 쿠션 없다 진짜 불편하다 소파 앉다 보다 누울 편하다 그렇다 불구 소파 예쁘다 평 확장 거실 딱이다 소재 먼지 날림 없다 같다 위 조건 불구 보다,0,0,1
3822,3822,색상 이나 디자인 푹신 함정 너무 마음 들다 좋다 그런데 커버 너무 아쉽다 사용 달 밖에 안 벌써 바닥 부분 피다 서다 리뷰 이벤트 커버 더 주신 아니다 그런데 그건 다크 밝다 좋다 ㅠㅠ 요즘 가죽 이어도 패 브릭 같이 보이다 신소재 많이 나오다 소파 장점 커버 쉬다 분리 세탁 수 잖다 소재 베이지 색상 커버 만들다 좋다 같다 커버 계속 발 거치다 부분 걸리다 피고 계속 사용 수 부탁드리다,0,0,2
3823,3823,디자인 좋다 집도 넓다 보이 깔끔하다 예쁘다 요일 단 넓다 누울 그래서 좋다 단점 앉다 소파 천이 자꾸 밑 밀리다 신경 쓰이다 ㅜㅜ 가만히 안 아직 보풀 같다 없다 가슬 거리 오다 걸리다 만족하다 쓰다 중 쿠션 감 불편하다 커버 세탁 세탁기 찬물 오물 세탁 건조기 사용 않다 말리다 다시 원래 대로 들어가다 ㅅ 어요,0,0,3
3824,3824,받다 낮다 쿠션 없다 앉다 불편하다 공간 넓다 보이다 장점 배송 하루 만에 받다 빠르다 설치 중 불만족 기존 쓰다 소파 거실 안방 옮기다 걸 무료 옮기다 줄 알다 추가 요금 내야 ㅠ 후기 보고 무료 옮기다 줄 알다 금액 추가 떠나다 음 옮기다 분 정도 시간 소요 인색하다 생각 ㅠ,0,0,2
3825,3825,달 후기 냄새 때문 일주일 앉다 못 섬유 탈취 제만 통 뿌리 뿌리 뿌리다 지금 조금 앉다 만 회원 안 글 달다 그래서 그냥 불 깔다 쓰다 그래도 디자인 괜찮다 데 냄새 때문 사서 고생 그리고 이벤트 참여 커버 주다 고라 참여 안 엄청 푹 안 꺼지다 같다 좋다 식탁 앞 두기 좋다 받다 근데 눕다 기 엔 좋다 데 따로 쓸리다 땐 너무 뭉툭 아무튼 괜찮다 냄새 때문 ㅠㅠ,0,0,1
3826,3826,음 결혼 가죽 소파 사용 패 브릭 쓰다 이사 가면 서 가죽 이냐 패 브릭 이냐 고민 들다 패 브릭 원하다 엄청 고민 후기 워낙 좋다 장점 성비 좋다 앉다 넓다 좋다 그리고 총알 배송 이라는 점 치마 단점 패 브릭 보풀 많이 날 같다 육안 보다 보풀 많이 소재 같다 그리고 등기 대다 곳 낮다 신랑 아주 불편하다 난리,0,0,4
3827,3827,달 사용 후 장점 누울 편하다 기다 좋다 외관 상 심플 단점 다리 마룻바닥 찍다 파가 묵직하다 없다 벽 기대다 않다 움직이다 달이 지나다 어색하다 파우치 본체 밀착 않다 밀림 ㅜ 파우치 자리 만 차지,0,0,2
3828,3828,쿠션 감다 확실하다 쓰다 가죽 보다 너무 딱딱하다 놀래다 그리고 눈 이상하다 가다 ㅜ 베이지 아니다 밝다 회색 소파 느낌 그래서 베이지 톤 집 붕 뜨다 같다 기분 전환 신생아 살 딸 집 이지만 패 브릭 감히 가죽 쇼 파파 바꾸다 쓸다,0,0,2
3829,3829,디자인 화면 같다 생각 과는 달리 쿠션 감 전혀 없다 넘다 그리고 받다 부분 짧다 그냥 생각 없이 기대다 앉다 벽 머리 찧다 수 보기 엔 이쁘다 실용 성 면 아쉽다,0,0,2
3830,3830,디자인 사진 처럼 깔끔하다 바닥 아주 하드 첨 앉다 충격 쿠션 없다 허리 닿다 않다 불편하다 부분 반품 고려 반품 비 원 이라는 답변 그냥 쓰기 전 독서 소파 사용,0,0,1
3831,3831,가격 대비 괜찮다 냄새 예민하다 편이 두다 번은 빨 달 내내 냄새 빼다 문 열다 괜찮다 라돈 측정 안 같다 번 해봤다 수치 높다 나오다 환기 다시 수치 낮아지다 그냥 쓰다 불안하다 건 사실 이지만 괜찮다 쓰다,0,0,1
3832,3832,좋다 냄새 많이 리뷰 보다 분 괜찮다 조금 예민하다 가다 생각 물어보다 똑같이 냄새 냄새 때문 목 너무 아프다 페브리즈 뿌리 사용 냄새 화공 약품 악취 까지는 아니다 목 너무 아프다,0,0,1
3833,3833,일요일 저녁 주문 월요일 저녁 도착 이렇게 빠르다 배송 처음 처음 냄새 많이 공기청정기 소파 옆 두다 날 냄새 많이 빠지다 색상 맘 들다 살짝 걱정 쿠션 감다 개인 적 딱딱하다 선호 좋다 쓸다,0,0,2
3834,3834,빠르다 배송 만족스럽다 오토 만 소파 높이 맞다 않다 교환 신청 배송 기사 새롭다 가져오다 제품 높이 맞다 않다 상품 교환 계속 의미 없다 같다 그냥 사용,0,0,3
3835,3835,디자인 깔끔하다 색상 뉴트럴 깔끔하다 여리다 리뷰 에서처럼 너무 딱딱하다 그게 너무 아쉽다 ㅜㅠ 하지만 저렴하다 맘 들다 욕심 겠다 보다,0,0,4
3836,3836,받다 디자인 화면 같다 거실 낮다 상품 찾다 구매 새 냄새 일주일 아직 나요 빨리 빠지다 좋다,0,0,3
3837,3837,사진 보다 받다 낮다 쿠션 없다 안 부모 임 선물 드리다 안 좋아하다 요점 분 추천 ㄷ 려뇨,0,0,2
3838,3838,생각 보다 쿠션 감 딱딱하다 눕다 티브이 보기 엔 불편하다 없이 좋다 색상 디자인 사진 똑같다 사용,0,0,4
3839,3839,소재 보풀 많이 필 같다 트 위드 재질 전체 세탁 밑 찍찍 부분 세탁 씹히다 보풀 엄청 생기다 개선 필요하다 보이다,0,0,2
3840,3840,ㅡㅡ 카 디자인 진짜 이쁘다 자꾸 밀리다 방석 쪽 밀림 방지 기능 못 ㅜㅜ 바늘 꿰매다 쓰다,0,0,2
3841,3841,소파 너무 니트 옷장 냄새 나서다 목 아프다 그래서 그렇다 색도 살짝 생각 과는 다르다 괜찮다 데 쿠션 바 시라 소리 살짝 냄새 때문 그렇다,0,0,1
3842,3842,거실 맞다 사이즈 좋다 거실 분위기 연 베이지 컬러 감다 좋다 쿠션 감 아쉽다 받다 쿠션 더 크다 좋다 생각,0,0,5
3843,3843,만족하다 패 브릭 앉다 데 커버 자꾸 돌아가다 보완 해주다,0,0,3
3844,3844,화면 같다 맘 들다 ㅡㅡ 커버 뿐 원 플러스 원 아니다 기분 안 좋다 실망,0,0,2
3845,3845,받다 커버 같이 오다 줄 알다 냄새 많이 빼다 괜찮다,0,0,2
3846,3846,받다 낮다 쿠션 사용 편하다 아직도 딱딱하다 더 많이 푹 신 지리다 보다 디자인 예쁘다,0,0,3
3847,3847,생각 보다 단단하다 강하다 조금 당황 허리 좋다 같다 온 쿠션 폭 신 폭 신해 서 딱딱하다 보완 해주다 좋다,0,0,5
3848,3848,디자인 치중 허리 아무래도 불편하다 쿠션 필수,0,0,2
3849,3849,편하다 깔끔하다 좋다 받침 낮다 살짝 불편하다,0,0,4
3850,3850,디자인 좋다 그런데 박스 열 지독하다 냄새 때문 눈 따갑다 속이다 메스껍다 더 라고 중국 완제 품 만들어지다 오다 거던 데 저렴하다 가격 인 같다 신생아 수유 쓰다 주문 건데 안방 넣다 냄새 너무 심하다 빼다 세 번 반복 지금 일주일 째 구석 두다 앉다 못 쓰레기 돈 주다 버리다 신생아 수유 하루 피부 발진 올라오다 ㅠㅠ 너무,0,0,2
3851,3851,모양 괜찮다 쿠션 감다 아주 좋다 수동 이라서 천천히 펴다 아니다 번 확 펴다 놀래다 하지만 고장 만 안 전동 보다 좋다 같다 요한 아쉽다 점 가격 저렴하다 그렇다 무게 가볍다 눕다 움직이다 아랫 부분 흔들리다 다리 올리다 상태 바닥 떨어지다 거주 우려 다가 앞 고꾸라지다 뻔하다 자체 무게 무겁다 않다 중심 잡다 못 쏠리다 모양 그래도 고장 만 안 가격 대비 최고,0,0,1
3852,3852,늦어지다 배송 생각 보다 빨리 받다 기사 조립 해주다 이사 갈다 예정 안 쓰다 못 어렵다 않다 같다 방치 사실 자세하다 후기 달 사용 후기 남기다 같다 출산 후 수유 사용 냄새 정말 오래 방 두다 이주 정도 계속 문 열다 닫다 같다 받다 주 쯤 지나 냄새 덜하다 초반 엔 꽤 심하다 생각 보다 엄청 크다 작다 집 자리 차지 많이 이사 후 사용 보고 후 기 남다,0,0,1
3853,3853,참고 동생 제품 정도 구매 구매 분 처럼 발판 부분 안 닫히다 아무리 수동 이르다 엄청 세다 힘 주다 닫히다 발판 그냥 사용 안 해 솔직하다 뽑기 운 인 같다 동생 아주 스무 드하 딸 깍 소리 발 로만 살짝 치다 닫히다 주 넘다 기다리다 상품 교환 문제 하자 아니다 판매 설명 번거롭다 그냥 쓰다,0,0,1
3854,3854,후기 너무 좋다 구매 받다 보고 실망하다 가다 죽도 인조 가죽 설명 들다 넘다 접 검다 가루 살짝 떨어지다 젤 크다 건 발 받침 닫다 정말 힘주다 닫다 반품 문의 세우다 손 발 받침 내리다 걸 찍다 보내다 앉다 찍다 끄다 달라 재포 장 걸 뜯다 재촬 중 번 정도 정말 힘주다 하니 번 걸리다 귀찮다 반품 안 쓸다 예정 이나 다시다 서 구매 의향 없다,0,0,1
3855,3855,저만 그렇다 건지다 모르다 상 단 어깨 쪽 쿠션 앞 너무 돌출 어깨 앞 말리 허리 부분 잘못 받치다 오래 앉다 결리다 허리 아프다 뭔가 숨 막히다 느낌 뒤 젖히다 머리 아래 내려가다 다리 위로 올라가다 구조 불안 불안하다 중고 파다 역시 가구 매장 가다 앉다 보고 해,0,0,1
3856,3856,점 좋다 다기 보단 다리 부분 접다 않다 불편하다 다리 접 땐 뉘 힘 누르다 처음 뻑뻑 거란 말 만 만족 스럽지 못 노인 분 그렇게 하기는 문제 문 의식 전혀 없다 회사 랄 끄다 더 검수 철저하다,0,0,1
3857,3857,주문 받다 너무 오래 걸리다 기다 주 생각 아무렇다 연락 없다 그렇다 부분 별개 문 앞 두다 들이다 오기 여자 혼자 선 절대 못 같다 임산부 수유 도움 앉다 푹신하다 괜찮다 장시간 사용 괜찮다,0,0,1
3858,3858,업체 배송 늦어지다 수 택배 일만 빠르다 안전하다 받다 받다 부분 앉다 부분 결합 시 소리 않다 들어가다 건가 다시 빠지다 않다 결합 듯 조립 어렵다 않다 단점 다리 부분 올리다 너무 갑자기 올라오다 안 하얗다 부직포 보이다 정도 그리고 신경 쓰이다 받다 양옆 끼우다 밑 에까지 쑥 들어가다 않다 밑 부분 외 크게 신경 쓰이다 부분 없이 편안하다,0,0,1
3859,3859,상세 보기 이해 못 수동 레버 라서 각도 조절 전혀 안 단계 별 각도 조절 제품 사려 반품 조건 안 아쉽다 그러나 색상 쿠션 아주 좋다 욕 리뷰 제품 생산 반영 물론 가격 상향 사진 색상 보이 자만 똑같다 제품 ㅎㅎ,0,0,2
3860,3860,발 받침 대가 너무 빡빡 내려가다 않다 억지로 접다 피다 이음 새 부분 쇳 가루 같다 떨어지다 나오다 답 니 다물다 하니 동영상 보내다 다르다 어머니 혼자 계시다 촬영 힘들다 갈다 그냥 쓸다,0,0,1
3861,3861,취소 제품 문의 글 번 남다 답변 받다 보고 난 후 자로 취소 ㅠㅠ 연락 단 번 없이 그냥 물건 훅 던지다 놓다 아침 일찍 놓다 가다 더 라고 그래도 마음 물 괜찮다 리 클라이너 별 루고 그냥 앉다 가능 만 만족하다 냄새 며칠 많이,0,0,1
3862,3862,설치 기사 오시 면 걸리다 다기 택배 주문 배송 빠르다 받다 신랑 생일 선물 주문 덕분 날짜 맞추다 받다 깜짝 선물 인지 꺼내다 혼자 조립 놓다 부피 크다 하지만 조립 데 크게 문제 없이 거실 한편 두다 색상 이쁘다 효과 신랑 보고 너무 만족하다 뿌듯하다 신랑 선물 이지만 신랑 없다 낮 엔 애용 같다,0,0,5
3863,3863,택배 받다 반품 아니다 부품 보내다 직접 교환 해도 부품 없다 그냥 사용 하란 단어 실 물건 팔면 새 제품 빼다 고객 보내다 데 업체 배짱 보다 열 안다 중국산 마감 형편 없다 엉덩이 배겨 서 아프다 서비스 엉망 기분 만 상,0,0,1
3864,3864,사용 받다 넘기다 레버 부러지다 안 유 부분 감안 구매 바라다 이제껏 수많다 물건 구매 불만 그렇다 쓰다 스타일 사고 고장 회용 처럼 버리다 조심조심 쓸다 분 만 구매,0,0,1
3865,3865,소파 없이 버티다 도저히 안 서인 구매 쿠션 감 그냥 냥 앉다 폭 감싸다 좋다 얘 그렇다 않다 ㅠㅠ 비슷하다 가격 게이밍 자가 더 편하다 건 안 비밀 ㅡㅡㅋㅋ 좋다 리뷰 많이 보 괜찮다 테 그냥 그렇다 쩝 쓰다 보다 익숙해지다 의외로 가죽 냄새 심하다 않다 받다 심하다 물기 꽉 짜내다 수건 한번 쓱 닦다 주다 괜찮다,0,0,2
3866,3866,가구 메이커 떠나다 물건 받다 가격 보다 못 좋다 좋다 앉다 보다 적다 없다 비싸다 건 비싸다 이유 싸다 건 싸다 이유 경영학 책 이론 이나 경제학 이론 모르다 당연하다 이치 무리하다 욕심 기대 심 지다 감사하다,0,0,3
3867,3867,물건 켜다 토요일 도착 외출 못 기다리다 연락 없다 어버이날 인하다 스트레스 받다 그냥 소파 보다는 편하다 느낌 정도 그냥 가격 요새 일이 다리 부분 접힐 뒤 움직 급하다 싸다 그냥 쓰다,0,0,1
3868,3868,각도 조절 단계 밖에는 않다 그리고 조금 만 몸 일으키다 앞 세워지다 버리다 보 좋다 자르다 앞 두다 특히 여성 더 지불 전동 식 강력하다 추천 드리다 절대 수동 불편하다 수유 시 사고 위험,0,0,2
3869,3869,첫째 수동 이지만 발판 접다 힘드다 내다 접다 ㄷㄷ 둘째 고정 기능 없다 그냥 눕다 자세 변경 여지 없이 딸리다 그래도 그냥 쓸리다 푹 신다 모르다 사면 그냥 쓸다 만 데알 면 안 살 듯,0,0,1
3870,3870,쿠션 감 이나 디자인 맘 들다 제품 팔걸이 같다 양쪽 사이즈 달라 서 교환 요청 교환 온 제품 역시 사이즈 다르다 기사 말 로는 원래 그렇다 라는 식 말씀 이렇게 사이즈 다르다 수 건지다 교환 요청 그냥 쓰다 구매 참고,0,0,1
3871,3871,무난 가격 적당하다 편안함 주다 같다 상당하다 아쉽다 매월 말 배송 구매 보다 주가 더 걸리다 중순 도착 센티 소파 하부 다리 불균형 판매 해당 사항 설명 받다 부직 포장 받치다 고정 만 아니다 좋다,0,0,2
3872,3872,여기다 상가 배송 분 연락 없이 문밖 다가 던지다 가다 급하다 필요하다 혼자 쓰다 상가 아니다 오기 전 꼭 연락 달라 메모 남기다 온 지도 모르다 나가다 발견 ㅡㅡ 택배 기사 들다 거래처 이니 시정 듯 제품 사진 같다 맘 듭니 근데 여자 혼자 조립 설치 조금 힘들다,0,0,1
3873,3873,포장 저렇게 찢어지다 오다 상자 무겁다 데 엄청 크다 원룸 사시 상자 크기 참고 구매 듯 물통 못 신발장 부품 빼 조립 조립 쉽다 결합 부분 건지다 업체 측 톡톡 문의 계속 매크로 답변 챗봇 답변 오다 짜증 관 두다 음 괜찮다 검다 가루 계속 떨어지다 뒤 밀리다,0,0,1
3874,3874,흠집 개 조립 설명 서 가다 굳이 필요하다 건 아니다 프린트 너무 희미하다 알아보다 힘들다 올리다 내리다 부분 양 사이드 부분 합판 약하다 같다 가다 격 치고는 만족스럽다 배송 부분 기사 너무 불친절하다 쓰다,0,0,2
3875,3875,물건 가격 대비 훌륭하다 그러나 만 원 배송비 받다 엉망 혼자 옮기다 수 없다 오라 시 이후 오라 니 화물 배송 지금 아니다 안 회사 싫다 소리 들다 집 오다 같이 옮기다 재택근무 집 계시다 분 아니다 절대 주문 말다,0,0,1
3876,3876,보통 보다 높다 엉덩이 쪽 바짝 앉다 어깨 구부정하다 불편하다 눕다 티브이 볼 불편 엉덩이 아래쪽 내려앉다 티브이 보기 편하다 일어나다 다리 누루 기 불편 안되다 그리고 뒤 밀리다 불편 그냥 그렇다,0,0,1
3877,3877,보통 상품 맘 듭니 살짝 스크래치 그런데 주문 배송 달 기다리다 그리고 기사 직접 설치 해주다 물건 만 놓다 가다 오래 기다리다 설치 가다 그나마 그렇다 텐데 배송 늦다 설치 안 해주다 아쉽다 향후 배송 관계 개선 필요하다 듯,0,0,1
3878,3878,외출 예정 계속 택배 전화하다 연결 안 배송 예고 없이 그냥 온 문 앞 크다 걸 놓다 감안 쪽 나무 쪼가리 깨지다 어디서 깨다 오다 모르다 꺼내다 떨어지다 손가락 개 크기 무조 귀찮다 그냥 끄다 데 다리 부분 안 접다 배송 전체 적 마음 안 들다,0,0,1
3879,3879,택배 안 배송 날 주문 날 도착 물건 마음 들다 배 송 땜 화나다 가구 이렇게 늦다 않다 날짜 주문 시 미리 알다 줄 알다 처음 안 참고 커버 씌우다 못 생기다 보이다,0,0,1
3880,3880,절대 사지 말다 돈 낭비 총 개 구매 개 사진 같이 불량 고개 교환 요청 그중 개 불량 아예 환불 처리 진행 배송 하루 전날 전화 오다 서다 침 시 배송 받다 않다 아침 시 못 나가다 다니다 주 뒤 배송 미루다 신청 지다 달이 넘다 못 받다 스케줄 조정은 불가능하다 고객 센터 진짜 불친절하다 ㄷㄷ,0,0,1
3881,3881,절대 사지 말다 돈 낭비 총 개 구매 개 사진 같이 불량 고개 교환 요청 그중 개 불량 아예 환불 처리 진행 배송 하루 전날 전화 오다 서다 침 시 배송 받다 않다 아침 시 못 나가다 다니다 주 뒤 배송 미루다 신청 지다 달이 넘다 못 받다 스케줄 조정은 불가능하다 고객 센터 진짜 불친절하다 ㄷㄷ,0,0,1
3882,3882,달 걸리다 받다 구매 전 상품 배송 지연 아니다 갑자기 문자 통보 그래도 정도 입다 날짜 가르치다 그렇다 전혀 없다 상품 문의 답변 받다 매끄럽다 않다 가격 상품 만족하다,0,0,1
3883,3883,배송 불친절 다리 부분 접 힘 많이 들어가다 다리다 접다 일어서다 소파 들리다 아랫 부분 무게 감 없다 일어서다 다리 접다 일어서다 접다 힘 많이 들다 강 푹신하다 편안함 잠 솔솔 오다 서다 착석 감다 가격 대비 좋다,0,0,1
